logFC	logCPM	F	PValue	FDR
GG6468|c0_g2	-5.40842294756202	-2.25570016142073	10.8670612646827	0.00206978869276655	0.0267511603443689
GG370|c0_g1	5.40303694668905	2.45171247625886	53.0478908570024	4.04496883410089e-09	1.20911643974688e-06
GG6529|c1_g1	-5.36665758929023	0.467895696240657	9.76598369483155	0.00312068401306721	0.0350014938586033
GG6039|c13_g5	-5.34997593258807	0.904532521375402	41.3922958780246	7.29711103233104e-08	1.17156776909169e-05
GG24873|c0_g2	5.33667282895485	6.43749807119675	69.9952409738075	1.07638352367972e-10	7.68627534534296e-08
GG41350|c9_g1	5.31293498192381	3.82804555852562	36.235950543918	2.99649984690958e-07	3.46986583623894e-05
GG2558|c2_g1	-5.27173007149714	1.90021413146148	48.7223881076802	1.13253934439654e-08	2.5538762216142e-06
GG28166|c0_g2	-5.2451587273504	0.995975580176018	14.6342830816295	0.000402439601248013	0.0085288663060863
GG16573|c31_g1	5.24246288931668	-0.636846442083665	12.8713836203664	0.000823642839015105	0.0142545495151576
GG25706|c2_g2	-5.23339323050662	0.520486242584184	21.7231605666544	2.8557000477845e-05	0.0012034669037442
GG16029|c20_g2	-5.2269152015639	-1.13018940525273	25.5268568068264	1.02105518705903e-05	0.000568144279084987
GG6039|c13_g3	-5.22113741966355	3.82874679158134	50.4529280449573	7.45841582915008e-09	1.84257076279974e-06
GG4008|c0_g1	-5.15305767261382	-1.16254520047964	12.7977297052723	0.000849160558274322	0.0145251280095101
GG37483|c125_g1	5.14188372814412	2.08107432518762	30.9764837409155	1.40060481104833e-06	0.000121230127534073
GG7042|c0_g2	-5.1352643353039	-0.809709151375684	23.2176375890996	1.70302797724278e-05	0.000832314452680229
GG26057|c6_g1	-5.09256340486115	1.54697011571651	36.4479911000935	2.82219986891624e-07	3.31279872284154e-05
GG36018|c2_g3	-5.03805270202737	-0.176953819387029	45.1264106002484	2.76950128874666e-08	5.26286669503675e-06
GG21483|c56_g1	5.03656548207194	3.01157486714264	54.1594649467387	3.1282793934278e-09	9.68899739359619e-07
GG17506|c0_g1	-5.03553851202894	-1.33361503454696	11.7153120934249	0.00133733158675447	0.0197684217387001
GG1937|c0_g1	-5.0052456218924	0.497855819548432	34.4537820393456	4.99167679386737e-07	5.17423529596566e-05
GG4669|c0_g1	5.00079296139617	4.82946438412032	40.2694828025619	9.84907057622051e-08	1.46352634279133e-05
GG25546|c6_g2	-4.99637389175688	-0.857405343924605	42.953579539445	4.84129526317208e-08	8.18784061383978e-06
GG37483|c157_g1	4.95941636108922	1.14782544571184	51.5892611286809	5.69342572032632e-09	1.55703079779179e-06
GG35120|c1_g2	-4.87084455880627	-1.44589160899291	15.9526038518063	0.000239513664855553	0.00583066077882736
GG39479|c3_g1	-4.84916924296695	4.91467094143871	98.0880483489152	7.62848518199322e-13	1.75789569011404e-09
GG918|c0_g1	-4.8464207554212	-1.13685184588263	10.2439133165324	0.00252581243511663	0.0304659218092332
GG11437|c15_g1	-4.8462297497954	0.177833607034613	11.4257504226167	0.00151297116787819	0.0216438229341373
GG24073|c2_g1	4.83421929291044	2.74812473220717	51.771130102878	5.45427442627556e-09	1.50916941541967e-06
GG8513|c0_g1	-4.82028405793455	0.165786620524712	15.9705722305203	0.000237847679023586	0.00580722297580601
GG25546|c7_g3	-4.79701633963693	3.52284144057307	59.2833820757513	9.93103107352644e-10	3.98901587198663e-07
GG15944|c7_g3	-4.7804389140541	4.92023029473299	59.9061731647552	8.67268744742295e-10	3.53886946366511e-07
GG45690|c14_g1	-4.7136857548911	2.09220334343403	18.2191195133569	0.000101163843688134	0.00303456117816903
GG18191|c1_g1	4.71250743879092	9.44190639267249	65.0636650651005	2.9124249067207e-10	1.55978556410561e-07
GG11803|c3_g1	-4.69696167735158	0.979460707165986	31.0521974227708	1.36876265176235e-06	0.000118874261786671
GG4165|c0_g1	-4.66026318922599	2.39670808203598	36.0373021593708	3.17002134395787e-07	3.6058291455365e-05
GG37483|c157_g4	4.65129110809105	6.71613814363649	22.6267068437524	2.08606402521433e-05	0.000975026325385179
GG22036|c26_g2	-4.63755983993736	2.82384147336926	33.6566468357383	6.29638133055851e-07	6.17790362078884e-05
GG4361|c1_g1	-4.63440404369733	-1.48070806863682	11.5838937139855	0.00153292845784782	0.021832128457559
GG15456|c23_g1	-4.62134581877416	1.13728223512956	9.33620879656749	0.00378272088967342	0.040166214750448
GG24622|c1_g1	-4.59651971991822	2.7027248223574	15.2346606990521	0.000317198134288286	0.00716912868668242
GG6039|c13_g1	-4.56406326298866	4.21854999249518	52.6119736725983	4.47756434953826e-09	1.32304306590322e-06
GG24101|c1_g1	-4.54164755775577	-1.91076295897086	11.4508845233071	0.00178732417613813	0.0242059572207606
GG36327|c35_g3	-4.53471694781598	4.90607430511047	124.91428027055	1.57763813193184e-14	1.3518781152524e-10
GG26793|c5_g2	-4.49534675636218	-0.434241992505617	15.6847161292795	0.000265858790175662	0.00631064812469598
GG24640|c111_g1	-4.47079332334278	6.40073723194991	10.2006315189383	0.00257438713332664	0.0308530396440223
GG25546|c6_g1	-4.46389656201444	2.73777820775298	105.866221833555	2.30736088829657e-13	8.47361805077712e-10
GG21321|c10_g1	-4.4625957431315	-1.33416424113404	9.27737236250067	0.0041112877214704	0.0423772547938411
GG30661|c0_g2	-4.45820470636098	0.376645075496553	14.5627269835359	0.000414099602610018	0.00871134082184593
GG27206|c6_g1	-4.43843095156725	-1.17081578428212	14.1155033745961	0.000552872844504521	0.0108411153422408
GG15944|c7_g1	-4.39439565906693	7.7252449685437	54.2793742451053	3.0432888067036e-09	9.5407104090158e-07
GG7233|c7_g3	-4.39263136735807	-0.682989302994756	11.7313541939423	0.00132825202810626	0.0196689947503039
GG12102|c0_g2	4.39148829839314	0.184827889648809	9.87686484723784	0.00297058526997455	0.0339097848735506
GG43676|c0_g1	-4.38459258271969	0.646827568578223	19.7191311776883	5.83104701036919e-05	0.0020732880428155
GG16029|c36_g1	-4.32711201547517	-0.952276334226671	25.8662612609416	7.02106885490445e-06	0.000432831215954505
GG40739|c26_g1	4.32021855318422	2.140543842914	51.7669048698141	5.45970963683158e-09	1.50916941541967e-06
GG901|c5_g2	4.3176230114456	2.54701038793699	35.1237235851882	4.11452692484789e-07	4.50094228327935e-05
GG7042|c2_g2	-4.29267667299893	2.84399900060876	28.7248686328824	2.80745640111929e-06	0.000212268475598746
GG40739|c30_g4	-4.28839311395074	-1.21997077100013	13.7733180244928	0.000569070686657859	0.0109847694423716
GG21483|c56_g2	4.26555954902612	-0.317208179563748	15.652457786502	0.000269230647414373	0.00636131640908206
GG14173|c168_g1	-4.26511757036968	4.87583363882931	100.102488235811	5.5621114816656e-13	1.42985199859178e-09
GG45588|c26_g1	4.24217863285078	4.21405486814837	93.5258947856931	1.58691409050944e-12	2.71965336831507e-09
GG44707|c106_g2	-4.23943224510243	2.63404260655926	58.2021035880528	1.25897508321308e-09	4.7594812447292e-07
GG37563|c331_g1	4.21477652463587	2.34155425715944	38.7982616578655	1.46826879968796e-07	1.99707862611526e-05
GG15521|c22_g1	-4.20469880426588	2.02599777143731	36.2009568451422	3.02633076385642e-07	3.4886943922178e-05
GG15878|c5_g1	4.19702760772898	0.77872055592415	28.3975120941728	3.11203954420189e-06	0.000231887537863183
GG15886|c18_g2	-4.19249559970034	-0.947537177979961	22.2222962084054	2.39948676065223e-05	0.00105803784144231
GG37483|c140_g3	4.18357636220486	1.02234336574717	21.1576016831117	3.48445409072094e-05	0.00139742373338788
GG10092|c0_g1	-4.1684578264433	0.221732574336744	11.1718305395996	0.00168703156082902	0.023228987859792
GG36327|c34_g1	-4.15729089863718	0.301802063838447	32.0189014656259	1.02267153398943e-06	9.38922040152365e-05
GG42816|c44_g1	4.15429452713867	4.39989870207948	32.3391947826341	9.29323940249471e-07	8.65347516105765e-05
GG30290|c0_g1	4.15095003881759	2.58512516877323	31.9800175364687	1.03465425448412e-06	9.46542950890507e-05
GG45588|c27_g5	4.13889843508768	2.37582320202291	60.6454110422548	7.39224174523392e-10	3.11884633459261e-07
GG13121|c137_g2	4.13417287705881	1.7160468079445	18.8168868730008	8.10772993368779e-05	0.00261317951698514
GG39701|c16_g4	4.12658924473985	2.45811091633549	9.31681366393294	0.00381590045267198	0.040368457998699
GG14173|c167_g1	-4.10960180732349	2.00509456020338	47.0886468004158	1.69251688781824e-08	3.51536260492738e-06
GG19441|c12_g2	4.10812847793029	4.09854943639338	61.6148231501466	6.00550908571601e-10	2.70848459765792e-07
GG23087|c15_g1	4.07603520838374	-1.4018306133345	16.1570143067366	0.000221262272627046	0.00552892826473896
GG40661|c3_g1	-4.06582574014157	-1.50913375030682	16.5932078502042	0.000187027175495483	0.00483062075325115
GG42304|c0_g1	-4.06039942891914	-1.01795931320874	9.10345143580681	0.00420192701513624	0.0429570800077609
GG19468|c2_g1	-4.05963931905425	-0.770234147978958	25.783964730744	7.2130856811583e-06	0.000439399984847243
GG19548|c369_g1	4.03781791280247	7.60311328434929	37.7782330654237	1.94502250692366e-07	2.47528186066766e-05
GG19294|c52_g2	-4.03682265339232	0.40610420870502	34.2286808782616	5.32861655281959e-07	5.43455249969327e-05
GG19468|c0_g1	-4.03343059294928	-1.33683600482622	24.5625682531053	1.0809461489617e-05	0.000593758176311076
GG24052|c2_g1	4.02248621152321	3.04497975266553	60.6957357350769	7.31259227232717e-10	3.11884633459261e-07
GG36327|c34_g2	-4.01186037435104	4.24475344298422	164.495441616753	1.41224237841585e-16	1.81522574109682e-12
GG46173|c63_g5	-3.99059478275164	-0.680107308414513	19.7993215308668	5.66413316453341e-05	0.00203079318355175
GG22036|c20_g1	-3.98647245783982	2.66104381570932	34.5650757171245	4.83339560792348e-07	5.11325518077732e-05
GG27000|c0_g1	3.97740734224776	2.93084106586948	65.2160926702653	2.82226814135953e-10	1.54366057680701e-07
GG31420|c28_g1	3.95155602204808	3.48392416831835	13.0937007270655	0.000751399207586867	0.0133475726216429
GG12980|c0_g1	-3.94392979386924	1.01339617257442	27.9391752437387	3.5978137683609e-06	0.000258349157942049
GG33803|c0_g3	-3.94131593078512	1.40013110888583	22.1918601710273	2.424989984258e-05	0.00106380917278704
GG10193|c7_g1	-3.9336589534493	-0.155121059397473	10.1069481632595	0.0026829385526113	0.0317340750892278
GG13994|c13_g1	-3.93054829797111	-0.150601598910263	37.9519314557064	1.85360706758653e-07	2.37068044211179e-05
GG46173|c59_g1	-3.91862209442771	-1.16911094067683	25.3647674863126	8.28019946546042e-06	0.000481581646286405
GG4854|c0_g2	-3.9144879745065	0.0888140192774957	15.0130989665987	0.000346204521999343	0.00761324178531831
GG44250|c0_g1	3.9074738199525	0.0782124011025642	18.8148187420784	8.11390767340902e-05	0.00261317951698514
GG37261|c186_g1	-3.86966367063536	0.159196091150925	72.860838832855	6.15768048881697e-11	4.94673413518806e-08
GG13121|c96_g1	3.85240685125516	-0.349421366915597	33.5554455370508	6.48591870590256e-07	6.31566333987262e-05
GG27798|c13_g1	-3.84471484090602	1.163619103825	68.4390139331298	1.46654547518113e-10	9.66679090525164e-08
GG37483|c118_g1	3.8402845605979	2.31708700019008	32.0219378580415	1.02174195240769e-06	9.38922040152365e-05
GG6653|c1_g1	3.83703725722025	2.28753638461638	29.1394161355846	2.46588664605336e-06	0.000192092569727557
GG37483|c157_g5	3.82749052034519	6.55525194994639	21.89403846426	2.6900615288436e-05	0.00114492403513216
GG12555|c10_g1	3.82715571785924	1.43638470331302	30.4535039359663	1.64283886666752e-06	0.000140307171911701
GG13121|c154_g1	3.8269287085317	2.6270469106917	34.293284654197	5.22954781438166e-07	5.37743942657237e-05
GG11234|c314_g1	3.81014465696413	-1.54710264074812	13.8594636783956	0.000611292263955693	0.0115547722275802
GG8203|c0_g2	-3.77983224043728	0.00175939559756841	9.31442790809825	0.00382000302579463	0.0403925953392725
GG13121|c126_g1	3.77975693969037	1.70083256689714	34.329025234535	5.17556991177e-07	5.34330826192255e-05
GG30524|c1_g1	-3.77862551246547	0.395728103466097	27.0418124333794	4.79316390363148e-06	0.000320046401222479
GG15456|c22_g1	-3.77536701776867	-0.742105249276336	10.367043294205	0.00239284595776791	0.0294460943208902
GG29645|c6_g2	3.77490958093605	4.27313538106133	39.9504015145775	1.07333801187834e-07	1.55888702098059e-05
GG31255|c2_g1	-3.77091384526537	-1.32241064231292	18.2439099858282	0.000117817127752118	0.0034068896548073
GG16039|c1_g1	-3.76672598619848	2.61694418835871	52.3723968823387	4.73565881778884e-09	1.38340433214656e-06
GG4855|c0_g1	-3.76183078096733	5.89759763899196	51.4524850406221	5.88048952321055e-09	1.59126046498077e-06
GG37483|c133_g1	3.74739073294053	3.28247216981877	34.1026725375423	5.52753940187357e-07	5.52904495735267e-05
GG36019|c0_g2	-3.74395457786178	3.6047639840103	92.341272115076	1.92707597462628e-12	3.09620887998236e-09
GG3004|c0_g2	-3.7434490398411	-0.92983926570628	8.68553516677236	0.00508299333491959	0.0486494467424991
GG15521|c16_g1	-3.7352527409003	1.86806345777728	37.2692193084855	2.24108679184534e-07	2.75653675396977e-05
GG31741|c17_g2	-3.73420770590522	8.19381412658242	113.271420102081	7.82249545845414e-14	5.02732226876202e-10
GG22825|c2_g1	-3.7139876228659	2.84484047476785	10.5640020675359	0.00219529690928754	0.0278002451463324
GG901|c7_g1	3.7046729251919	-1.48039805085346	13.9647712451281	0.000586511392657708	0.0112266927558092
GG45287|c13_g2	-3.69551509958935	-1.06134527160639	24.6255806743037	1.05841995173553e-05	0.0005838798647911
GG15886|c20_g1	-3.69540715179226	6.9322131604756	58.7214258292807	1.12304908899406e-09	4.44157275858005e-07
GG13121|c137_g1	3.69025018919243	0.919395270999588	35.5423693949627	3.64964804535024e-07	4.11497817113239e-05
GG8906|c0_g1	3.68905053557385	-1.48575813679684	9.29173245144368	0.00385926462023318	0.0405225925642795
GG2707|c2_g1	-3.68341008598887	5.69853163574396	52.1131089787401	5.03258765080806e-09	1.43747478599248e-06
GG5569|c0_g1	-3.68190312708487	4.6569253214292	51.2596334339724	6.15523197582478e-09	1.60502745926249e-06
GG853|c0_g1	3.65229388596371	1.31669092625702	11.3103750856168	0.00158958770863593	0.0223787137053142
GG17550|c1_g1	3.63670922449199	9.0276847015679	82.045643586077	1.12397197623376e-11	1.31336125422915e-08
GG2813|c9_g2	-3.63552664235079	-1.12897820455727	17.3628497371544	0.000139496942255656	0.00386844433070783
GG27602|c122_g2	-3.624397554413	-0.895838521068511	15.2218471393399	0.000318804038956693	0.00718273043773858
GG34022|c5_g1	-3.6216586060407	0.262498104719121	44.8239007019685	2.99091333974624e-08	5.61221965144939e-06
GG39327|c0_g1	-3.60736432232518	-0.682786528932187	9.00302047089205	0.00439774980898157	0.0442823949625888
GG2956|c3_g1	3.56856397707871	1.51990990319939	12.4710075347084	0.000972810035406203	0.015839596756151
GG14173|c168_g3	-3.56228210519611	4.92257815153849	79.8430674187064	1.67032475279641e-11	1.7175615368055e-08
GG37483|c157_g6	3.55948972502325	0.898935941849799	26.1863795655871	6.32359051192952e-06	0.000396553841104776
GG12990|c14_g1	-3.55929069663064	-0.53147459719332	16.5080781175303	0.000193243235011202	0.00496274110133164
GG43094|c69_g1	3.55716211883273	0.860847774636739	9.08344218680268	0.00424019197578023	0.0431693525233197
GG1716|c2_g1	-3.5552489806156	0.689545495541364	33.4659521290707	6.65850236417161e-07	6.45924982172678e-05
GG19600|c13_g1	-3.53991946084494	1.3336028433781	51.2919341796197	6.10829593772941e-09	1.60502745926249e-06
GG41318|c18_g2	-3.53632275733904	-0.784211986955263	17.7261663712606	0.000121643320397975	0.00348615923909783
GG19324|c6_g1	-3.52786626364935	4.93069470575557	77.2539559600731	2.68561842729943e-11	2.46568546109238e-08
GG6933|c0_g1	-3.52646861728759	-0.635018479085927	17.5204828443611	0.000131434737482256	0.00369670984295007
GG23160|c19_g2	-3.52524947166323	0.0206175984006678	13.3960075827582	0.000663687109260391	0.0122128879869412
GG38355|c3_g1	-3.52044651584635	0.977365252572013	23.8379739865011	1.37922853178563e-05	0.000704887233928694
GG26531|c22_g1	-3.50850823784039	4.5797987903434	54.8536594134244	2.66844108940707e-09	8.79456603658815e-07
GG14173|c168_g6	-3.49438803731082	7.6758586175102	67.924061676872	1.62615018242606e-10	9.98358703645415e-08
GG31271|c25_g3	-3.49285730989792	0.321668022390338	38.3760324076004	1.64878685168181e-07	2.16251855082572e-05
GG8121|c1_g2	3.48521442550627	-0.487566982561171	19.80734312268	6.77875427199607e-05	0.00231280672310323
GG9585|c14_g1	-3.48447953072929	-0.591985569915115	23.9248076080475	1.33933433387505e-05	0.000692269623266727
GG19114|c6_g2	-3.47651847491043	0.285204049273355	12.3594392979115	0.0010192623011719	0.0162948855573546
GG41816|c24_g1	3.47443316177854	-1.10363958310939	12.9130033165425	0.000809581592333271	0.0140906662113144
GG14173|c168_g4	-3.47407348710072	7.07440715557065	64.7912147135427	3.0811499690551e-10	1.61647188274488e-07
GG22049|c1_g1	-3.47221485740724	1.48098610239546	35.018590536413	4.24073437527817e-07	4.61934570276593e-05
GG37706|c1_g1	-3.47079670195684	-1.64977616558509	8.89616791533236	0.00461674625838741	0.0456296409320896
GG43209|c170_g6	-3.46990398609327	-1.28445478418497	13.1623219491123	0.000730471879806718	0.0130728685532198
GG24165|c1_g1	-3.46025747625524	2.81874033322781	38.8634589561244	1.44229248653924e-07	1.9721815399715e-05
GG12622|c162_g1	-3.4405480390619	4.15363950066275	76.1567497834537	3.29453875616972e-11	2.92043820016741e-08
GG7090|c1_g1	-3.43642791571787	0.861749701317692	16.0687363982353	0.000228958462467202	0.00566490394094741
GG14368|c3_g1	-3.42536272728474	-0.283087500552183	15.7583654329991	0.00025832562013966	0.00617746671342349
GG23084|c135_g2	3.41837186306376	2.17460963205843	19.0226365542944	7.51712613679497e-05	0.00248065162514234
GG8770|c21_g1	-3.40634936652773	-1.23513615580563	11.3281807569294	0.00157750154863492	0.022270167533088
GG19548|c370_g2	3.40515287226453	-1.53560808587688	9.100412604473	0.00420771473899376	0.0429577930084641
GG18325|c97_g1	-3.4041517465048	2.90215652923012	50.4371038118614	7.48669076410798e-09	1.84257076279974e-06
GG26084|c1_g1	-3.40100256708336	-1.0615374155722	10.95554793958	0.00185194975577683	0.0248241438553017
GG10051|c0_g1	-3.39960296208102	-1.54119120395532	14.6480387751612	0.000400237944013651	0.00850323704690821
GG4222|c1_g2	-3.3876994692903	-1.58176529135152	8.85133104769389	0.00471205463727601	0.0462524780203023
GG17651|c10_g1	-3.38165736461541	-1.4731900020604	10.8953076174849	0.00204523175718864	0.0266346366677043
GG41372|c0_g1	-3.37713843591726	1.38512858282733	25.6866224801149	7.44732781132502e-06	0.00044696813850174
GG27441|c37_g1	-3.37595918704698	-1.7318046023618	10.8869817830431	0.00190771695219665	0.0252870614220434
GG1411|c5_g1	-3.37437361031255	7.26376895076939	77.6092633141462	2.51465646685779e-11	2.39423236272271e-08
GG42064|c2_g1	3.34303144697402	-1.38968321486111	18.1348068374044	0.000104392114416038	0.003113234437695
GG27602|c113_g1	-3.34123209823637	0.257542835338217	32.327984624983	9.32435764427186e-07	8.65347516105765e-05
GG14173|c158_g1	-3.33909049875617	0.930113978439498	38.4580860883358	1.61197038693127e-07	2.13602694519804e-05
GG46378|c1_g1	3.33713389689973	2.59686065757477	23.7203685909691	1.43525508039005e-05	0.000726301227393446
GG38110|c111_g1	3.33535992824084	8.02786878860017	39.242801231734	1.30038908144148e-07	1.84691171915006e-05
GG44558|c72_g1	3.33190836054324	0.531881450525232	34.8946756415376	4.39470556893261e-07	4.72697473056698e-05
GG5782|c18_g1	-3.33019292768981	1.35830650334783	14.6026586210492	0.000407549642029929	0.00861585415103898
GG22824|c1_g1	-3.32929737377851	7.96992441805358	102.060409369162	4.10895829436687e-13	1.19025853346198e-09
GG45727|c10_g1	-3.3194619918349	-0.482724795281941	18.6528246209309	8.61347728010553e-05	0.00272357515915957
GG2149|c1_g1	-3.30459789738956	-1.16025239338367	15.7971400699357	0.000254449983331408	0.00611893893498644
GG10647|c185_g1	-3.30357804434767	-1.11079733335303	8.86928435931906	0.0046736439650779	0.0460129038527279
GG12983|c2_g1	-3.28030456174796	-1.50770865068238	15.2309941023738	0.000317656793627866	0.00716944968726211
GG14173|c168_g7	-3.2783646113836	5.34675798994245	72.6296722232485	6.43811290994525e-11	5.01528995684735e-08
GG21126|c11_g2	3.27818613427673	3.19720346347731	35.3876484603492	3.81470436468869e-07	4.24522100013213e-05
GG33210|c6_g2	-3.27555825740778	-0.454399120340048	14.2718964380321	0.000465272023486605	0.00954568867339997
GG6453|c3_g2	-3.26964513238183	1.98503042286376	27.0191720899585	4.82822213000826e-06	0.000320721204899541
GG19294|c80_g2	-3.26057929676273	0.948476083395383	37.6799344466357	1.99883384946284e-07	2.51882459647751e-05
GG33997|c64_g1	-3.26009067374308	2.651228458049	69.3042130763345	1.23419287338498e-10	8.40379839230703e-08
GG32997|c11_g3	3.25647517483563	2.09533578760086	38.5606124389679	1.56717271879876e-07	2.10928319801884e-05
GG14173|c168_g2	-3.25624619880838	5.02111562756473	54.6290603773293	2.8089428956576e-09	9.14044240742659e-07
GG31307|c0_g1	3.25452998233483	0.676092440609813	14.8963471619156	0.000362598481684362	0.00789273426643512
