logFC	logCPM	F	PValue	FDR
GG38110|c111_g1	5.47749503362038	8.02786878860017	86.2385027069992	5.38881104198771e-12	6.02305067201644e-09
GG5219|c0_g1	-5.4413735383337	0.44303975637218	10.1413877893226	0.00264248151388291	0.0399120283650928
GG13574|c0_g1	-5.41846442329897	-1.36057338318999	13.9800828613625	0.000582997661082712	0.0138130146299108
GG40739|c37_g3	5.40675945476449	0.254676119103738	15.891635938886	0.000245258394250725	0.00715647848014006
GG14995|c200_g2	-5.40668568867045	-0.404725152649263	14.5416123101879	0.000417607661979188	0.0106926694885448
GG44503|c2_g1	-5.38884591403701	-0.619026162553707	16.5344340728726	0.0001912959041576	0.00602652427472967
GG19931|c48_g1	5.38557286240039	0.702341037718311	12.4275158532277	0.000990647272954623	0.0200682186334472
GG7995|c19_g2	-5.32469481777476	-1.4729795866462	11.2513453151317	0.00176086159484035	0.0304005836256285
GG1636|c0_g1	5.25425151725442	1.75173940550013	22.2087439861574	2.41080767149405e-05	0.00125454722289671
GG370|c0_g1	5.24144925994774	2.45171247625886	47.5101548604614	1.52479283124547e-08	3.35024353101087e-06
GG46221|c271_g1	5.16026267561924	4.37774422642965	58.2944081006203	1.23361367249757e-09	4.73320995207389e-07
GG46221|c311_g2	5.12360359975126	5.48803536170628	62.5100372754156	4.96564200963742e-10	2.36392146558795e-07
GG4498|c7_g5	5.08800023065793	7.2205590892628	20.1229332863936	5.03978657280755e-05	0.00221088384687993
GG45588|c27_g5	5.06835745438014	2.37582320202291	83.2360052669724	9.0999091776961e-12	8.06659880107012e-09
GG46221|c283_g1	5.0505769266671	0.296232728498621	41.8566213220484	6.45368342429361e-08	1.05969038781931e-05
GG41350|c9_g1	5.03176115221483	3.82804555852562	31.5529631749042	1.17635501409995e-06	0.000109965666718063
GG29239|c0_g1	5.02008123585421	0.985868791071483	20.2264191535563	4.85570757065616e-05	0.00214477103984292
GG18191|c0_g1	5.00346893283555	1.36111151951007	41.9914944006243	6.22829140578705e-08	1.03297217528108e-05
GG21483|c56_g2	4.98187942067948	-0.317208179563748	16.9466770096574	0.000163377407098118	0.00535707015850935
GG32997|c9_g1	4.9761888135598	2.21140574398151	33.4359805672592	6.71736941915724e-07	7.07718916632275e-05
GG4273|c1_g1	4.95614938255425	3.40254088364735	10.6184949560092	0.00214373699567096	0.0344431543423209
GG3027|c0_g1	-4.91826090106377	-0.606017642167159	12.876272965643	0.000821977726828057	0.0175357522187293
GG37483|c157_g6	4.89182219164965	0.898935941849799	38.2464328230798	1.70873850883788e-07	2.29227426953356e-05
GG23084|c151_g3	4.87168778500229	-0.241385350318761	41.3095173091672	7.45920205343479e-08	1.1984606699228e-05
GG37483|c118_g1	4.80937252861665	2.31708700019008	43.137964785336	4.61462487167921e-08	8.06994296437125e-06
GG37483|c157_g4	4.67294638232383	6.71613814363649	22.7137424705384	2.02440484671495e-05	0.00109101415921386
GG16251|c12_g1	-4.65532382420771	0.0649034965750776	13.4787490041313	0.000641607642178391	0.0148044270840589
GG35519|c8_g1	4.63568893137241	1.27965508266646	58.1452688815316	1.27486145181993e-09	4.74969033941087e-07
GG22036|c26_g2	-4.60194856605244	2.82384147336926	31.0418637459062	1.37306356973831e-06	0.000123417290864555
GG23084|c151_g4	4.59613984229877	2.68484748918602	28.9615621501944	2.60677177010808e-06	0.000204988222348741
GG23084|c140_g1	4.58406832623858	4.29215209868368	75.2926566904203	3.87497490708245e-11	2.76705499823246e-08
GG40739|c26_g1	4.57726002790515	2.140543842914	54.5604368579395	2.853397405859e-09	8.73241513243064e-07
GG24814|c3_g2	4.57183546324393	4.80339372665142	59.8044933787998	8.86616262263402e-10	3.92969728517333e-07
GG12154|c214_g1	4.56984290981884	-1.48801397957907	10.7745909725231	0.00200299475279087	0.0330504025573053
GG37483|c155_g1	4.55305430806814	1.14303232052796	17.7530285556099	0.000120422242216649	0.00424649462368094
GG37563|c331_g1	4.53089056728732	2.34155425715944	45.300271168148	2.65006935485717e-08	5.16101006858433e-06
GG10205|c46_g2	-4.52120557178565	-1.56324535124962	9.98234134684282	0.00302154338112377	0.0436644983728762
GG22755|c8_g1	4.51946367474494	3.13729656081974	14.0581058558784	0.000507105707522305	0.0125227343163073
GG918|c0_g1	4.48909106799668	-1.13685184588263	10.109057209403	0.00268044229188362	0.0401550874111026
GG22036|c20_g1	-4.48525822763748	2.66104381570932	38.3398598666973	1.66529531900598e-07	2.28771360547014e-05
GG15905|c1_g2	4.46280528456218	4.25467986456002	67.0920831958311	1.92349745686306e-10	1.05207125794848e-07
GG21483|c56_g1	4.40735469515444	3.01157486714264	40.8681545106787	8.38934722449723e-08	1.28175358552198e-05
GG17651|c10_g1	-4.39749132844396	-1.4731900020604	19.2694278036643	8.18341219474167e-05	0.00316347334271014
GG37483|c157_g5	4.39301649711823	6.55525194994639	27.2410900714451	4.49584318674131e-06	0.000321934932594871
GG26399|c117_g1	4.34454953347561	1.24960387583539	43.5843107484986	4.11066686243306e-08	7.28778710569425e-06
GG28527|c0_g1	4.31408857281484	0.838161125045148	35.4192672469727	3.78034963219839e-07	4.41733854522381e-05
GG4222|c1_g2	4.29119576287673	-1.58176529135152	11.6404912695304	0.00138055131790801	0.0254772668553203
GG23084|c135_g2	4.28045822841492	2.17460963205843	27.0576900197932	4.76873674886313e-06	0.00033586278247404
GG38451|c0_g1	4.23503717699588	2.38486445939785	58.1703755518901	1.2678179840418e-09	4.74969033941087e-07
GG14173|c158_g1	-4.21688978950554	0.930113978439498	51.7552071828653	5.47478674057996e-09	1.51333701871064e-06
GG2956|c3_g1	4.20306314083714	1.51990990319939	16.2858314429037	0.000210515629037049	0.00641960293672056
GG19294|c68_g1	4.18839904324626	8.41842601904942	68.6982644136506	1.39247468232203e-10	8.13553333146644e-08
GG10956|c23_g1	4.1715734069649	4.82951710073442	83.7534368695743	8.30689695640549e-12	7.62662143065414e-09
GG35434|c1_g1	4.17050190086191	5.43098934479635	13.4144400973486	0.000658700140049567	0.015065128558945
GG19548|c369_g1	4.1496162932126	7.60311328434929	39.2493380224349	1.29807590997848e-07	1.84362637667496e-05
GG40739|c37_g4	4.14105715696469	-0.972218357473906	10.3828806309461	0.00237628773112177	0.0369330282369693
GG37483|c140_g3	4.13987208262442	1.02234336574717	18.4420182795666	9.31235578568585e-05	0.0034896477371262
GG37237|c13_g2	-4.13360471933123	-1.07595874936732	13.6691375302726	0.000593685762286225	0.0140017246707266
GG24814|c5_g1	4.12616773955532	6.18049020828525	74.4290866135793	4.56267258556494e-11	3.17007092316535e-08
GG17862|c141_g2	4.10864582546749	6.99570116759842	39.4717314728003	1.22188716529271e-07	1.75480745017763e-05
GG23155|c93_g1	4.0988679057163	0.826748338655186	10.9428097993536	0.00186217854708732	0.0314114330117937
GG17607|c139_g1	4.07432388360674	0.946228973127369	31.0550713010671	1.3675690390912e-06	0.000123354727326027
GG11372|c2_g1	4.05494408068743	10.2573509981016	68.1474267220035	1.55479923643101e-10	8.68896173281128e-08
GG12448|c1_g1	4.03608514854521	-1.21913781992609	15.5455602659538	0.00028072902265383	0.0078342377888091
GG23084|c151_g1	4.01632822949621	1.34294846994749	28.6170586213869	2.90416407684656e-06	0.000226234381586347
GG37483|c127_g1	4.00696178566898	3.24571679980869	43.625275862139	4.06739190992116e-08	7.26114193252383e-06
GG37483|c133_g1	3.99998561856221	3.28247216981877	36.6369118624445	2.67583483569384e-07	3.35549688396008e-05
GG35519|c10_g1	3.95280778075054	0.533360197142116	29.8997213577673	1.94768419007918e-06	0.000161244690868417
GG19468|c0_g1	-3.92699751535163	-1.33683600482622	19.1679283407178	7.12736550438837e-05	0.00286734248859643
GG26399|c181_g1	3.923772562956	-1.76202544094539	11.8759198586678	0.00124930183094569	0.0236319368418844
GG38234|c3_g1	3.92018030295229	1.24847584599299	24.2029898624596	1.21946840857154e-05	0.000715727725551337
GG45108|c0_g1	3.91362970875822	4.43011663834316	37.631122064189	2.02613147625943e-07	2.64394730254829e-05
GG27636|c36_g1	3.9120343773537	1.14709361199999	34.5565837320059	4.84528577512475e-07	5.36886902677293e-05
GG16210|c0_g1	3.89383154445441	0.624557601010367	24.226224614589	1.209978820496e-05	0.000711783193100472
GG24814|c3_g1	3.88579942298934	0.00649415749355505	38.3779166510256	1.64793162240525e-07	2.27760097941784e-05
GG10832|c118_g2	3.84680752837744	4.58829212224934	168.000460364042	9.72314861775261e-17	1.24976490758283e-12
GG19468|c2_g1	-3.8367988101249	-0.770234147978958	22.6199387174487	2.09094054086844e-05	0.00112216719173497
GG6409|c0_g1	3.79653974903536	6.44951956516431	9.61544424082935	0.00333742461493545	0.046526667340643
GG45835|c5_g1	3.78695770583831	2.97779812010108	35.4315287934249	3.76711433043017e-07	4.41733854522381e-05
GG45331|c111_g2	3.75905831829824	1.78904566245023	35.0607175307169	4.18968340122943e-07	4.76397616012617e-05
GG6140|c1_g2	3.74223057260531	0.680223116982447	35.1210075600069	4.11773746078538e-07	4.74684649795559e-05
GG38451|c1_g1	3.73709476174321	3.24567533823204	84.8823007764164	6.81724066450552e-12	6.90238795613025e-09
GG37563|c392_g1	3.71067759359673	0.642408503682878	41.8376725977621	6.48602625585081e-08	1.05969038781931e-05
GG11783|c0_g1	3.70727971387763	-0.259235757698454	16.5312245260944	0.00019153193844945	0.00602657471446759
GG5418|c4_g1	3.70548593416357	3.70207462735553	10.1113606383891	0.00267771876355958	0.0401550874111026
GG1636|c1_g1	3.68876513388857	6.491333307609	37.4475007642273	2.13236175870333e-07	2.74083118654933e-05
GG7867|c2_g1	3.67345230809286	2.70312780281308	10.2206298709788	0.00255182169258799	0.0389546794841802
GG10832|c108_g1	3.66368438050208	2.65422734269766	41.8219134104548	6.51305408159065e-08	1.05969038781931e-05
GG17550|c1_g1	3.64048576968998	9.0276847015679	82.1234301027874	1.10849887192616e-11	9.47570013427885e-09
GG29379|c5_g1	3.60641113554673	5.28840284144119	53.9507620268595	3.28217552289808e-09	9.69826277783228e-07
GG25683|c0_g2	3.60239671358624	1.24272016777542	18.5968771999431	8.79342096711034e-05	0.00332919694847578
GG11904|c30_g2	3.56877610356014	0.129767933153415	14.0965089790835	0.000499309308816575	0.0124119562420535
GG21153|c3_g1	3.56690914313516	0.0843547099139185	15.9470844560926	0.000240027866967751	0.00704383147961186
GG23784|c36_g1	3.56402527208845	5.17019017698194	65.4331008096784	2.6989152229027e-10	1.3876202727032e-07
GG12902|c9_g2	3.56079742650578	6.49149759726887	48.3788671263424	1.23162010659677e-08	2.95899608226945e-06
GG45469|c134_g1	-3.54328532199995	-1.20707641462842	22.7027285936673	2.0321008039818e-05	0.00109287061439247
GG31255|c2_g1	-3.53413123092315	-1.32241064231292	18.6204906843623	0.000102972975951468	0.00377621439769527
GG10832|c122_g1	3.51050791377164	1.64782489631902	42.6396652471144	5.2543795764342e-08	9.00495571809293e-06
GG23084|c164_g4	3.50492448567474	7.51300238327453	22.4914456867796	2.18582239646245e-05	0.00116578706111743
GG34656|c3_g1	3.49965015292889	1.42512074693152	81.690111166636	1.19762149349394e-11	9.62101741664023e-09
GG31433|c45_g1	-3.49930290007804	0.179509560648063	20.9658914152324	3.72921945018049e-05	0.00176226184569467
GG19441|c12_g2	3.49020176669136	4.09854943639338	47.7037278418621	1.45368066622183e-08	3.22153180056592e-06
GG44507|c1_g1	3.48649309000266	3.14504620675552	57.6168665313719	1.43298810910162e-09	5.18842610150356e-07
GG37483|c125_g1	3.48426847078703	2.08107432518762	15.8956209595418	0.00024487851969279	0.00715351375652562
GG11904|c20_g1	3.47811786835169	0.262057994614132	17.3768257890894	0.000138761601792333	0.00475619266303402
GG40739|c37_g2	3.46382994034828	3.61918885079588	40.8516681579222	8.42635686595927e-08	1.28175358552198e-05
GG12754|c12_g1	3.46297488654894	2.7493971355623	58.6619446901576	1.13780763534116e-09	4.49994167411002e-07
GG38448|c8_g1	3.46147319788159	2.75340609291036	55.6502156991173	2.22657070376298e-09	7.24537380780187e-07
GG6602|c0_g1	3.45791658060639	-0.674847655917159	13.0693186454464	0.000758986098876338	0.0165771075988224
GG28501|c10_g1	3.44141523930563	2.85009127337341	44.4119783600874	3.32258572672794e-08	6.14487131489174e-06
GG31420|c28_g1	3.43944961666898	3.48392416831835	10.2622732765397	0.00250550056692896	0.0384530764621151
GG25698|c1_g1	3.42642270433639	-0.928442122490484	12.2247454426543	0.00107847481403413	0.0213264246495196
GG39295|c81_g1	-3.41349244632464	-0.935404970785964	16.092397277452	0.000226868490963558	0.00673510433632593
GG23525|c2_g1	3.40617901368932	0.787500245389626	21.1607436633586	3.48058577022844e-05	0.00166002631531099
GG44507|c3_g1	3.39689254437048	5.2693613197608	51.7906583448936	5.42922727862673e-09	1.51333701871064e-06
GG44163|c11_g4	3.39622511444961	-1.31528314543738	17.1293076306276	0.000152408754111241	0.0050948918620776
GG23028|c13_g1	3.38814601694482	11.360339069482	24.2927904330945	1.18321761981786e-05	0.00070099964854741
GG8673|c5_g1	3.37414392012642	8.54276032162549	14.1840764869597	0.000481999367209069	0.0120507979136182
GG4532|c1_g1	3.36834176617113	1.20617393127583	24.3346144831748	1.16672097290528e-05	0.000694280001168429
GG13691|c2_g1	3.35827644666792	0.873536753785813	18.0290907474687	0.000108593302335505	0.00392952824417725
GG13691|c15_g1	3.35182216606601	3.69134415765399	45.1034727823013	2.78567342009556e-08	5.38430876769898e-06
GG24136|c19_g1	-3.32731929539278	-0.79926629822321	18.0268991875889	0.000108682249255457	0.00392952824417725
GG21122|c2_g1	3.29195662893714	-1.36683578869775	11.5119061010858	0.00145830257642414	0.0265876484625073
GG23084|c87_g1	3.2851137746669	0.141606595149409	22.0262616273465	2.56881544560676e-05	0.00131960459027665
GG17862|c151_g1	3.27880645660141	1.03370571192261	33.0571336161569	7.51022733894474e-07	7.78489573396179e-05
GG40739|c37_g1	3.2765437601102	2.86688945861695	45.7668607924827	2.3554225990091e-08	4.76778336635644e-06
GG46146|c174_g1	3.26150994360032	0.385161707402925	30.4738659408212	1.63263080381867e-06	0.000141790675924887
GG44507|c2_g1	3.26112305062201	4.3103565658864	132.600483670177	5.81993529865693e-15	3.04571792608189e-11
GG13649|c0_g1	3.26036612269715	7.58019019522098	78.5798265388952	2.10318276788211e-11	1.5447576975413e-08
GG36607|c3_g1	-3.26026122360027	-1.33423105499066	15.6657679086515	0.000267833973654547	0.00758820007992932
GG44707|c106_g2	-3.24964775719189	2.63404260655926	35.7185166615482	3.47078985406939e-07	4.22860638760957e-05
GG15001|c22_g1	3.24558831895984	3.87654338828372	47.8435764434967	1.40446809368361e-08	3.18563526545966e-06
GG28044|c0_g1	3.23732648796439	5.54560141372937	70.0611304178593	1.06248018276815e-10	6.35190187405133e-08
GG21038|c28_g1	3.2324309130243	3.60222440882476	34.5647582417762	4.83383957563472e-07	5.36886902677293e-05
GG14173|c167_g1	-3.2315121139177	2.00509456020338	29.8946783556635	1.9507176590064e-06	0.000161244690868417
GG45469|c139_g2	-3.21843246566347	-0.106357217516513	24.7159692819072	1.02696177537118e-05	0.000627080911151235
GG10956|c13_g1	3.21050860504597	1.59453393572981	49.1284196492914	1.02607748240663e-08	2.48843149436106e-06
GG11783|c5_g2	3.20997836285539	8.43887364221372	84.7461338212576	6.98105912239415e-12	6.90238795613025e-09
GG11930|c129_g2	-3.20293120122276	-0.098844785836506	13.8927710931029	0.000542162216433945	0.0131535974391973
GG26836|c5_g2	3.18703885385159	4.74954750224906	42.2164299968888	5.87051907368017e-08	9.863623125954e-06
GG31255|c9_g1	-3.16415426056004	-0.277024463348466	21.6280131437726	2.95253041689913e-05	0.00145125620319744
GG29208|c3_g2	3.15531105618893	3.58666143999339	46.822740220127	1.80815402762211e-08	3.87351796567346e-06
GG28941|c2_g2	-3.14134581467727	-0.66203800462358	18.554894309946	8.93103771840662e-05	0.00335658167583449
GG9530|c7_g1	3.14078756954905	5.63180290824616	57.1382946556816	1.59392027822482e-09	5.61300117703089e-07
GG13197|c54_g1	-3.14071437595302	-1.44064339456682	14.8773755309408	0.000365338554667604	0.00965237227630019
GG5418|c7_g1	3.13972776445563	6.08417641118242	22.4132467414618	2.24576461446604e-05	0.0011854593623014
GG31420|c30_g1	3.13111006742274	8.45431447292464	47.3213627480109	1.59765827045358e-08	3.4805933185212e-06
GG24136|c16_g1	-3.12197232557331	2.00890670416804	32.510358119763	8.83136938658793e-07	8.79953538065953e-05
GG13121|c137_g2	3.11066520424305	1.7160468079445	11.0667337424492	0.0017651439298601	0.030433638500948
GG19548|c360_g1	3.10273867474653	3.16024402288169	12.3290441120166	0.00103231836769969	0.0206519908781758
GG21126|c11_g2	3.10222542202383	3.19720346347731	32.6087442530132	8.57681230226696e-07	8.64643583742654e-05
GG17862|c151_g3	3.09748190609542	2.61475576591509	58.5178451942344	1.17440851095968e-09	4.57432115018795e-07
GG1411|c5_g1	-3.09466310782553	7.26376895076939	66.8288831818249	2.02898691859653e-10	1.08664930659085e-07
GG7883|c7_g2	3.08675074235372	-0.139209446855356	10.7967958809445	0.00198378030784667	0.0329438245308878
GG44250|c0_g1	3.06933371000604	0.0782124011025642	12.2961857798542	0.00104663079574131	0.0208571611365286
GG14173|c168_g1	-3.06844829643429	4.87583363882931	59.0269175091736	1.05034043725551e-09	4.3211930279113e-07
GG14995|c218_g2	3.06791349988066	5.68954883237541	106.454886031767	2.11312531367458e-13	5.24193944347408e-10
GG18525|c3_g1	3.03218748912769	2.95783435886745	41.191369424889	7.69710178152569e-08	1.19937195658679e-05
GG45728|c3_g2	3.03071612664932	4.17565951662279	11.915490435252	0.00122856485496358	0.0233354323375195
GG5898|c0_g1	3.02438255918949	6.47653890731989	45.9902308169263	2.22669326371915e-08	4.60606103606081e-06
GG28501|c18_g1	2.98598148293234	3.89501725679056	24.851228474928	9.81703635390706e-06	0.000603747735765284
GG21038|c26_g1	2.96886202981315	0.613625423707027	13.4008943567214	0.000662361121309867	0.0151174948029441
GG41377|c5_g1	-2.96040670317904	-0.140031368481365	19.4008958874406	6.54602061228355e-05	0.00268492941293819
GG34520|c1_g1	2.95775018490127	4.07488542627936	56.8597056040341	1.69620262196198e-09	5.81390410703687e-07
GG16136|c72_g5	2.95355294522454	-0.186950787510759	18.8878798719895	7.89862922161141e-05	0.0030811845432468
GG20251|c3_g1	2.94664747359453	0.000161883961149855	15.6759433737934	0.00026677136315581	0.00758616308921063
GG23237|c74_g2	2.94036530482327	2.77870206248063	35.6399065256893	3.54944946740764e-07	4.26381763825459e-05
GG22361|c9_g1	2.93156792308598	3.83364106277303	26.0818882000026	6.54291560383825e-06	0.000430175783702992
GG7042|c0_g2	-2.91798700363431	-0.809709151375684	11.1966024809167	0.00166915643826218	0.0293421787011112
GG13502|c2_g1	2.91007120401525	3.68538403489538	55.5224366566392	2.29194977168078e-09	7.36489409757471e-07
GG42064|c2_g1	2.90910038226132	-1.38968321486111	14.7848991574711	0.000379009946815717	0.00995220500795876
GG29907|c4_g1	-2.90304329165245	-0.735591257888752	16.5640929965881	0.00018912914225609	0.0059802495202673
GG16029|c37_g3	-2.90197763750555	0.0261202268108717	15.2873664878909	0.000351625076768381	0.00936707341811894
GG14173|c160_g1	-2.89806283642538	1.38483756745358	12.3914420256422	0.00100570349038853	0.0203066539331392
GG13121|c154_g1	2.8887379233819	2.6270469106917	20.3424373558027	4.65768800542476e-05	0.00207873586033775
GG32555|c4_g1	2.88496809219991	1.22085484799821	18.5575036029425	8.92241916455702e-05	0.00335658167583449
GG46395|c6_g1	2.88413284794687	2.22142601825469	42.4251587695357	5.55772671558386e-08	9.3995053077312e-06
GG1411|c4_g1	-2.88109566372527	0.992290169391604	29.9047615027965	1.94465737170712e-06	0.000161244690868417
GG44763|c15_g1	2.88014557866917	0.373020982207446	16.6850681935895	0.000180554512507402	0.00575568154317753
GG10305|c10_g1	-2.86879152208137	-0.483364584111385	13.9436593637709	0.000531108476954329	0.0130030529686333
GG40739|c32_g2	2.86167235185899	3.31465583850934	25.1422483650539	8.91264025518882e-06	0.000556109813204221
GG40314|c1_g1	2.85905210264549	-0.812413689808685	30.1695131642316	1.79238547548925e-06	0.000152919436780983
GG24136|c9_g1	-2.85672938687426	0.229017982129624	15.9058021760556	0.000243910792183014	0.00714961771339651
GG16296|c4_g1	-2.84432340712889	-0.740000681943915	16.684937507764	0.000180563551994766	0.00575568154317753
GG18337|c0_g2	2.84130829479376	3.28602713974765	53.696007795264	3.4808219634495e-09	1.01683511607269e-06
GG32808|c3_g1	2.83755960261212	-1.3043181331067	16.1556649610436	0.000221377843600951	0.00667241570110034
GG34501|c5_g3	2.83684664685376	3.82913141581218	28.2101000283156	3.30180473606717e-06	0.000249645571617879
GG19647|c0_g1	-2.83518060238357	-1.56509292989138	11.304938221396	0.00159329758130527	0.028522911505999
GG13121|c126_g1	2.83285939754503	1.70083256689714	19.1048002156151	7.2940434580154e-05	0.00292068497157635
GG21925|c8_g1	2.83284161160384	6.46563208451332	81.953114405885	1.14267205104697e-11	9.47570013427885e-09
GG13121|c96_g1	2.82882205877306	-0.349421366915597	17.4522096098963	0.000134864863312629	0.0046411928262085
GG7689|c1_g3	2.82621624482812	4.59902319963555	20.2059592294022	4.89153424889644e-05	0.00215319642014351
GG34476|c3_g1	2.82492413801631	1.74917294032943	18.7146366874601	8.41915367968865e-05	0.00322063688663294
GG20886|c9_g1	2.81842132453612	9.87659213560897	72.6541977166011	6.40773771798302e-11	4.11809283790473e-08
GG22239|c1_g1	-2.80241012363782	-0.744121459700126	21.7440583610643	2.83488183010228e-05	0.00140687851749883
GG14173|c168_g6	-2.79912666882892	7.6758586175102	46.4165258640672	2.00101469540104e-08	4.23006567975578e-06
GG37732|c0_g1	2.79507268081523	0.119680501826823	18.9748875924973	7.65004629939836e-05	0.00302088694652279
GG1937|c0_g1	-2.79205730448465	0.497855819548432	14.9791788995384	0.000350885637292199	0.00935707165754208
GG8673|c2_g2	2.79038605592862	7.11555084390021	9.46517668107211	0.00356971340898175	0.0488640162964291
