logFC	logCPM	F	PValue	FDR
GG14173|c168_g2	-6.61157845379171	5.02111562756473	152.067226255503	5.59248493027085e-16	2.05380014432104e-12
GG6597|c7_g1	6.59996388189173	-0.357223197334235	10.9365489768475	0.00186722785182358	0.0220745337555334
GG5219|c0_g1	6.59772283180952	0.44303975637218	16.2926094039096	0.000209965574944982	0.00429402150764571
GG4646|c1_g1	-6.56099591875363	0.914193939337975	45.4815333419881	2.5312716267017e-08	2.98492659209268e-06
GG12684|c49_g1	6.52502377840737	7.39470337285393	84.1275231731294	7.77877979416016e-12	4.44375760374390e-09
GG18796|c5_g1	6.46465615707087	8.59863964423548	102.666178154686	3.74458639983265e-13	3.94563900443763e-10
GG7832|c0_g2	-6.43848553357022	-1.43282827834117	12.2549277572535	0.00116287408436204	0.0155222201018981
GG35519|c10_g1	6.40977273514239	0.533360197142116	56.3927115742256	1.88333418265138e-09	3.71550360789717e-07
GG8591|c10_g1	6.30766718926535	0.927033371463969	16.5563652466448	0.000189691207009357	0.00395621523871894
GG7793|c2_g1	6.19228473051301	2.89311802651916	10.0558144868697	0.00274421803469606	0.0294307939165338
GG41879|c1_g1	-6.17983741847827	0.557673946828198	8.63749037217429	0.00519617793466855	0.0463795547348438
GG4855|c0_g1	-6.17877189141849	5.89759763899196	105.379719629085	2.48194528688001e-13	3.03825559475354e-10
GG22945|c6_g1	6.17485867873429	6.8324602857132	47.2257750606993	1.63593039303682e-08	2.08192389177215e-06
GG14995|c200_g2	-6.17207443480468	-0.404725152649263	14.077056963983	0.000503242479793373	0.00830350091659065
GG45588|c26_g1	6.15418934629592	4.21405486814837	163.813150063325	1.51978525411035e-16	9.76727988185369e-13
GG37483|c157_g4	6.10734857465633	6.71613814363649	33.8610946964901	5.93093840572079e-07	3.89940239375612e-05
GG5045|c0_g2	6.09478306601227	-1.72061679069791	9.45532960288046	0.00408964686732351	0.0391555128559723
GG23163|c134_g1	-5.99314867708604	0.259888205806658	15.4553446599263	0.000290834259888265	0.00553403132416553
GG45108|c0_g1	5.96961179847637	4.43011663834316	72.2132451917403	6.97748427616817e-11	2.36013405641389e-08
GG23352|c27_g1	-5.9460893770166	-0.883324506699106	50.6318066310599	1.35616008745254e-08	1.81577121709075e-06
GG27181|c5_g1	-5.93618808139234	1.37822163047509	16.7883659742824	0.000173555900884473	0.00368422918582753
GG18191|c1_g1	5.93382682545242	9.44190639267249	91.8212473241802	2.09970702796182e-12	1.42715777858801e-09
GG29239|c0_g1	5.85680759084689	0.985868791071483	25.4580288495585	8.0292762179307e-06	0.000314647261790159
GG26879|c0_g1	-5.85046006698056	-0.896586487765072	18.6080070220295	8.75731248872327e-05	0.00215339788247594
GG901|c7_g1	5.77601216123773	-1.48039805085346	35.4709666444459	5.61875364855223e-07	3.74200259179617e-05
GG11234|c314_g1	5.75677837069057	-1.54710264074812	25.203911016504	1.13065866331333e-05	0.000424318865077311
GG24052|c2_g1	5.74098919015097	3.04497975266553	109.402850501247	1.36744520225136e-13	1.85015335864609e-10
GG1652|c0_g1	5.6716655818654	4.2587282266156	13.4656595446422	0.0006450484463968	0.0100742772852506
GG37483|c155_g1	5.655647306401	1.14303232052796	26.2423338478602	6.20932138363783e-06	0.00025997235310941
GG15521|c16_g1	-5.64960602866839	1.86806345777728	64.1382645698234	3.52844407863733e-10	9.16219312419494e-08
GG19548|c369_g1	5.64109779669141	7.60311328434929	63.2770925389223	4.22457037116319e-10	1.06471598560286e-07
GG14173|c168_g3	-5.62148791650963	4.92257815153849	155.594379405052	3.75141700791612e-16	1.60729461704166e-12
GG21483|c56_g1	5.57598206084496	3.01157486714264	61.4248216815902	6.25413460369113e-10	1.4886577616397e-07
GG14173|c168_g6	-5.51583426873071	7.6758586175102	138.867692750227	2.66433231419262e-15	6.84919908009496e-12
GG11803|c3_g1	-5.46691887165128	0.979460707165986	32.6085505549378	8.57730585037194e-07	5.24992384513122e-05
GG38110|c111_g1	5.46215562071607	8.02786878860017	86.1291308780701	5.49146475581049e-12	3.28300196459582e-09
GG40739|c26_g1	5.44176315900862	2.140543842914	70.8435816106538	9.11009555458424e-11	2.90685489164645e-08
GG22755|c8_g1	5.43272790298225	3.13729656081974	18.9454792365072	7.73313573250275e-05	0.00195665079011268
GG6653|c1_g1	5.42023283944742	2.28753638461638	54.0438589309682	3.21257116382303e-09	5.4332609808157e-07
GG31255|c2_g1	-5.41832665080942	-1.32241064231292	26.8838664038038	6.6916145651925e-06	0.000275675217351608
GG5180|c14_g1	5.40858307480728	0.330792070844808	11.096795679811	0.0018787797782298	0.0221752946551669
GG14173|c168_g7	-5.39583132357099	5.34675798994245	156.504141619853	3.38818358653862e-16	1.60729461704166e-12
GG35519|c8_g1	5.38821001747367	1.27965508266646	72.3648617276592	6.7758348569344e-11	2.32248515556283e-08
GG14173|c160_g1	-5.34453957544024	1.38483756745358	30.656473877609	1.54399723986512e-06	8.55421057008895e-05
GG21483|c56_g2	5.30856665452704	-0.317208179563748	19.8078172698833	5.64674537356247e-05	0.00154271813687763
GG14173|c167_g1	-5.3016321613587	2.00509456020338	58.6918292903718	1.1303674502568e-09	2.42957341965427e-07
GG16179|c86_g2	5.30126348061548	-1.8125598009773	10.7531330404151	0.00217205701137351	0.024695740641919
GG37483|c157_g5	5.25210494672788	6.55525194994639	35.8116249286349	3.37997588357427e-07	2.45999010351188e-05
GG4669|c0_g1	5.22831433586638	4.82946438412032	45.4434741608389	2.55574510415547e-08	2.9998080541107e-06
GG20523|c44_g2	5.20051268108705	-1.63172459741073	9.66943393919764	0.00325791643832418	0.0332742383313468
GG12102|c0_g1	5.16331883243369	-0.873096010344963	9.56342455857313	0.00341597486764852	0.0343838315200589
GG23120|c14_g1	-5.15898590349443	0.93082094950488	16.4653135847873	0.000196447330683808	0.00406608013678635
GG14173|c168_g4	-5.14954946813892	7.07440715557065	120.379939947347	2.90334320547271e-14	5.3311602702205e-11
GG10610|c288_g1	-5.14533583156674	-1.41989685032037	15.3508691484429	0.000303016110345359	0.00571087620868633
GG40372|c1_g1	-5.14210001158047	2.53107047017692	73.5174882157099	5.4285894049055e-11	2.08287683331203e-08
GG37563|c331_g1	5.13078829745604	2.34155425715944	56.1523126407361	1.98796257549899e-09	3.84244766378591e-07
GG1411|c4_g1	-5.12216421053797	0.992290169391604	70.8441788662464	9.10902976363549e-11	2.90685489164645e-08
GG6807|c7_g4	-5.11196945509463	1.17390897483796	29.0964506186982	2.49917478397918e-06	0.000126718513159276
GG9871|c4_g1	5.10933092829515	-0.046493592005241	15.7414255879324	0.000260038219808486	0.00507578019484946
GG17651|c10_g1	-5.08362598427085	-1.4731900020604	17.7035410782443	0.000143182412059896	0.00314158918215196
GG7689|c1_g3	5.08226611369003	4.59902319963555	54.237581923105	3.07263341721631e-09	5.23100577856819e-07
GG22824|c1_g1	-5.08099005175763	7.96992441805358	200.731036196045	3.91019645803202e-18	3.35064734488764e-14
GG843|c0_g1	-5.07279491752762	1.07587276676953	9.0598230903602	0.00428583564611304	0.0404761120332946
GG14173|c168_g1	-5.03801447220584	4.87583363882931	126.543615810454	1.27223517936589e-14	2.51579613507377e-11
GG7369|c0_g2	5.02750988036641	-0.41342189232627	9.39755802566996	0.00367976485094416	0.0363270795020052
GG19548|c360_g1	5.02501465642701	3.16024402288169	28.9993462038733	2.57615223277372e-06	0.000129599110465585
GG24073|c2_g1	5.00954742702083	2.74812473220717	61.1246538498017	6.6690739127223e-10	1.51718480596772e-07
GG7923|c19_g2	-5.00811884748726	0.663269598570465	8.6369817414376	0.00519739036803037	0.0463795547348438
GG6492|c0_g1	4.98087887567106	-2.26377471451752	10.0738037725318	0.00290445237417971	0.0306379799684193
GG14173|c158_g1	-4.95493206903595	0.930113978439498	62.1113591295525	5.40333368142955e-10	1.3144798607179e-07
GG7150|c0_g1	4.91912701229704	1.78705715854543	9.06374671109702	0.00427821739771319	0.0404487438922445
GG31255|c9_g1	-4.91215904376747	-0.277024463348466	40.364384921298	9.60102031161252e-08	8.56991073439663e-06
GG30290|c0_g1	4.90956907924248	2.58512516877323	42.6409515027383	5.25261374522044e-08	5.37963910551322e-06
GG13121|c154_g1	4.87982325270091	2.6270469106917	49.0617479990102	1.04281404790428e-08	1.45693590921062e-06
GG26057|c6_g1	-4.87873090721911	1.54697011571651	34.0618077074058	5.59370651289692e-07	3.73499774875431e-05
GG38063|c3_g1	-4.84821651219501	6.04269070854287	146.960166545131	1.01000681087975e-15	3.18404296661183e-12
GG23084|c135_g2	4.84691924356993	2.17460963205843	34.1644067245366	5.42912975246113e-07	3.65357692530153e-05
GG7233|c7_g3	-4.84058293263925	-0.682989302994756	12.6241487979683	0.000912646998231306	0.0129121719226924
GG9080|c2_g1	-4.82307376703227	-1.12403253007572	13.5510703257192	0.000622941531864889	0.00982376665974573
GG41350|c9_g1	4.81769252497172	3.82804555852562	33.9227059280613	5.82521543533025e-07	3.85950549474317e-05
GG26399|c117_g1	4.78687109842967	1.24960387583539	50.6731829841291	7.07624739315531e-09	1.03357438486275e-06
GG46173|c59_g1	-4.76070287910859	-1.16911094067683	31.524380936123	1.18653646502695e-06	6.88806394996643e-05
GG37483|c157_g6	4.75851612632124	0.898935941849799	33.6246254940104	6.35571857064856e-07	4.1036859685412e-05
GG901|c5_g2	4.74833561970955	2.54701038793699	45.2792313471543	2.66423148585012e-08	3.07339550865802e-06
GG23120|c9_g1	-4.74147333565574	-0.0366089827854924	17.0878706764049	0.00015482774942233	0.00335030046666652
GG21126|c11_g2	4.73861813469251	3.19720346347731	63.3984408115016	4.11836514559929e-10	1.04822586928635e-07
GG37563|c392_g1	4.71883951114548	0.642408503682878	54.8360130739549	2.67920940743374e-09	4.74996111978615e-07
GG23084|c140_g1	4.71612426723187	4.29215209868368	80.358333743657	1.52151779648728e-11	7.8227315988597e-09
GG45588|c27_g5	4.70233377852308	2.37582320202291	77.1127758910926	2.75688281868528e-11	1.16167448618631e-08
GG40661|c3_g1	-4.67839372513217	-1.50913375030682	13.7919339104393	0.000564786480754926	0.00910280003809836
GG22361|c9_g1	4.65618634709177	3.83364106277303	57.1353076771099	1.59498205420397e-09	3.22851997381272e-07
GG3692|c5_g1	-4.63618694744184	1.4812245624574	9.54143809235115	0.00344976039227168	0.0345877497676006
GG37483|c125_g1	4.62810805597304	2.08107432518762	24.9505269438747	9.49810550100688e-06	0.000362805049204137
GG30452|c3_g2	4.60797887036003	1.62538313482747	14.1503539094649	0.000488589577521377	0.0081085682823383
GG12154|c214_g1	-4.60676684585402	-1.48801397957907	10.6844787443411	0.00208301033628403	0.0239775107613126
GG21321|c9_g1	-4.60615086272768	-1.80608339604817	9.21088860587633	0.00454124709347759	0.0421450682426095
GG10956|c23_g1	4.60513850422945	4.82951710073442	98.6955630051636	6.93196538075381e-13	6.36428693010851e-10
GG44250|c0_g1	4.57869323562178	0.0782124011025642	27.0200647560881	4.82683477912987e-06	0.000211746487486504
GG27602|c41_g1	-4.5778501836557	-0.127833714612865	18.003356879247	0.000109642575077621	0.00256467850547808
GG24122|c18_g1	-4.5714027203221	2.07206143258985	91.9297789031193	2.06238867122391e-12	1.42715777858801e-09
GG15768|c0_g2	-4.55459026321576	1.81127479675746	61.1399154887865	6.64729757301982e-10	1.51718480596772e-07
GG14406|c12_g1	4.5357314079949	0.0184818435027308	8.87310690689385	0.00491899835833271	0.044635612706551
GG23084|c151_g4	4.52860808524139	2.68484748918602	29.5689341227205	2.15752317559888e-06	0.000112730585925042
GG13121|c137_g2	4.49009418264146	1.7160468079445	21.0888451376676	3.57024309217773e-05	0.00107306799004041
GG8121|c1_g2	4.48927468273273	-0.487566982561171	36.4592569513384	4.30763221915964e-07	3.00913862657437e-05
GG11191|c0_g1	4.48418173302336	2.46634794427942	67.2835153377337	1.8503832893291e-10	5.34469699087453e-08
GG28922|c4_g2	-4.4525958976784	-0.539362544905992	26.547766778829	5.6225482669304e-06	0.000240097754647807
GG3795|c5_g1	-4.45054951226775	-1.2542492444229	11.7449407233542	0.00143398572377016	0.0181414719492911
GG25698|c1_g1	4.42446286911228	-0.928442122490484	18.7042204748414	8.45157505224961e-05	0.00210132714824094
GG13121|c126_g1	4.40407449477613	1.70083256689714	43.9224811256339	3.76735069819647e-08	4.15653581109599e-06
GG34345|c150_g2	-4.39251513506897	2.69379119840452	11.3325883612304	0.00157452473650529	0.0194666883953036
GG28527|c0_g1	4.39178152180338	0.838161125045148	35.2558205775507	3.96149706150831e-07	2.80546019174089e-05
GG30198|c43_g2	4.38990499183605	1.10626074561557	16.9892367566044	0.000160749322993927	0.00346095715762553
GG3692|c2_g1	-4.38882468518161	0.824756011183267	9.12723560922142	0.00415691806634404	0.0395931429164528
GG27000|c2_g1	4.37915490013348	5.50073870145534	78.6595614597639	2.07266669808508e-11	9.68764414684966e-09
GG37483|c157_g1	4.36292910803324	1.14782544571184	37.2911142994003	2.22742743264379e-07	1.73516597002951e-05
GG3692|c4_g1	-4.35400341244222	0.157017295981313	11.7046211100432	0.0013434188090368	0.017284918580535
GG17607|c139_g1	4.35208505123551	0.946228973127369	34.7369784340758	4.59915426930057e-07	3.16971739412627e-05
GG27000|c0_g1	4.32870902823209	2.93084106586948	78.1121341612535	2.2918886162423e-11	1.05209965460251e-08
GG13121|c137_g1	4.31126686293089	0.919395270999588	44.0442094991681	3.65122716833353e-08	4.06329423447402e-06
GG1937|c0_g1	-4.30231063972593	0.497855819548432	28.1554355279614	3.35940847986687e-06	0.00016022321668263
GG2813|c9_g2	-4.29657518399568	-1.12897820455727	24.1191344827468	1.25437019643267e-05	0.000462641243037226
GG37974|c0_g2	-4.2901561583666	-0.475716390638556	21.869459826675	2.71325295691607e-05	0.000853728197838939
GG46146|c174_g1	4.26082880113668	0.385161707402925	51.4373747460616	5.90154590854695e-09	8.94683824101593e-07
GG6602|c0_g1	4.24427351043979	-0.674847655917159	19.0578496190555	7.42065544405719e-05	0.0018962503926479
GG15767|c0_g1	-4.2363231181252	3.37047452224794	97.1002819598192	8.92136578762707e-13	7.02026658026274e-10
GG36018|c1_g3	-4.22936549218416	-1.42186463515231	10.6772375562564	0.00224315097591694	0.0252251452921683
GG10419|c5_g1	-4.21628398322206	-0.67993579990377	22.4135690216624	2.24551407176827e-05	0.000739122026158092
GG1716|c2_g1	-4.20345988131709	0.689545495541364	43.5052071945167	4.19559867108257e-08	4.51281401830626e-06
GG34962|c101_g2	4.19728200847642	0.497345870515671	17.2812140435554	0.000143874646519385	0.00315309935044658
GG18191|c0_g1	4.19308213410962	1.36111151951007	33.9342479930903	5.80562985754591e-07	3.85646839141945e-05
GG38666|c0_g1	4.1822662555415	-1.6932529646457	11.4112574375643	0.00152237776661444	0.0190534397499306
GG15905|c1_g2	4.17460840317349	4.25467986456002	61.1598173884472	6.61901179052319e-10	1.51718480596772e-07
GG2149|c1_g1	-4.16936025451776	-1.16025239338367	18.3702772201528	9.56355611641025e-05	0.00231062346883983
GG4801|c52_g1	-4.15763046970911	-1.3516199215148	9.80394528108529	0.00306841275299542	0.0318705804611125
GG37067|c8_g2	-4.15751298577591	1.22445608327793	19.4145570698422	6.51351267266745e-05	0.00171912597819571
GG2838|c0_g1	4.14394969984807	0.127699160156595	14.4809732081265	0.000427857200099054	0.00735714049695411
GG6933|c0_g1	-4.11365064712771	-0.635018479085927	23.5043352577871	1.54447273581794e-05	0.000553748404737404
GG29379|c5_g1	4.09586314588548	5.28840284144119	66.4088544056682	2.21003672913420e-10	6.11129085060789e-08
GG2558|c2_g1	-4.08598421772333	1.90021413146148	35.7578525943039	3.43211572569402e-07	2.48533518198356e-05
GG37974|c1_g2	-4.08278022019084	-1.0300444932717	25.4039748854507	8.17372456678666e-06	0.000319334251426117
GG31271|c25_g3	-4.05739864480695	0.321668022390338	38.7279107488828	1.49684801217422e-07	1.2493335015897e-05
GG6539|c2_g2	4.05456645798468	1.59627451139713	28.6242317328152	2.89762263749591e-06	0.000142602680211285
GG45287|c13_g2	-4.05413260748521	-1.06134527160639	21.5681491680996	3.01521138871352e-05	0.000936135738763992
GG19324|c6_g1	-4.05366553504835	4.93069470575557	97.0368202566301	9.01189548172367e-13	7.02026658026274e-10
GG46173|c63_g5	-4.03925154789435	-0.680107308414513	18.4818070075185	9.17602879449502e-05	0.00222956684518037
GG31145|c5_g2	4.03612479877282	4.7836062655352	33.8646404000533	5.92479998379769e-07	3.89940239375612e-05
GG37603|c0_g1	-4.02413302240056	7.79298993368225	101.97071764687	4.16597936604763e-13	4.11903198319179e-10
GG24814|c3_g1	4.02338697685124	0.00649415749355505	35.3192452245155	3.8901487211433e-07	2.76254290537101e-05
GG34345|c116_g1	-4.01903106946137	1.50800143935265	9.51544969619222	0.00349015186061727	0.0349382141280717
GG40739|c37_g2	4.01515939847022	3.61918885079588	53.6038737702262	3.55572451914505e-09	5.85942373164499e-07
GG278|c7_g1	-4.00814529419059	-0.321416854969819	8.94814591452533	0.00450880798167671	0.0419348991749608
GG13691|c2_g1	4.00752533971684	0.873536753785813	25.2599849592113	8.57194413514245e-06	0.000332868531543968
GG18335|c1_g1	4.00404396719149	-0.851310322691269	13.4434093838325	0.000650941926286616	0.0101478254087629
GG19294|c52_g2	-3.995708858033	0.40610420870502	32.0576689518957	1.01086916991798e-06	6.08581118292306e-05
GG29645|c6_g2	3.99441187774708	4.27313538106133	43.0473182785964	4.72463939140985e-08	4.95740019734584e-06
GG6506|c2_g2	-3.99389456938854	-0.834598390703273	13.9454435081486	0.000530725259452122	0.00865146115709302
GG38451|c0_g1	3.98623929812362	2.38486445939785	51.4266559084816	5.91653052076364e-09	8.94683824101593e-07
GG27602|c122_g2	-3.9764238174209	-0.895838521068511	17.3751666770163	0.000138848681661915	0.00306648029165194
GG30307|c5_g2	-3.97350079629779	3.8440121475395	27.230973919483	4.51046123283158e-06	0.000201652916369394
GG20251|c3_g1	3.97345067682361	0.000161883961149855	31.157843327743	1.32559258403187e-06	7.53916118533348e-05
GG1219|c9_g1	-3.9630738152727	3.85931412406267	8.97412411960556	0.00445586610400226	0.041547678612835
GG11372|c2_g1	3.96273699622731	10.2573509981016	65.6672794645724	2.57210297728792e-10	6.96011065654111e-08
GG37881|c14_g1	3.95703805161207	-1.36184923874681	11.1502724029191	0.00170275196345758	0.0206474739267
GG11904|c30_g2	3.94857556394045	0.129767933153415	17.8137708589487	0.000117708248107784	0.00270171958402393
GG15944|c7_g3	-3.94138097208297	4.92023029473299	43.8082014837641	3.87988549988622e-08	4.22914823929094e-06
GG24814|c3_g2	3.93842518206913	4.80339372665142	46.9856453457331	1.73636459979089e-08	2.18807474347179e-06
GG13691|c15_g1	3.92852601580935	3.69134415765399	60.283938898736	7.99167329499953e-10	1.77105125340132e-07
GG24814|c5_g1	3.92546289605348	6.18049020828525	68.7301690576232	1.38363318283069e-10	4.23441169417008e-08
GG13785|c2_g1	-3.9027998794507	-1.14430147832579	15.7253363682148	0.000261675865953811	0.00510387062676375
GG36018|c2_g3	-3.88914088092598	-0.176953819387029	28.3897583239775	3.11965983623747e-06	0.000150463593640069
GG22036|c20_g1	-3.88430530338579	2.66104381570932	30.1605403213796	1.7973364347604e-06	9.68639994305775e-05
GG1400|c1_g1	-3.88238142230862	0.94560966743522	12.4579465099446	0.00097813094368902	0.0135582325910532
GG5153|c0_g1	3.88056363802702	1.94992829597128	23.8481248682571	1.37450132115974e-05	0.00049977801220726
GG28501|c10_g1	3.87983899516523	2.85009127337341	54.9912089221621	2.5860394836816e-09	4.61661923659743e-07
GG46221|c283_g1	3.87244487863385	0.296232728498621	28.5734530215787	2.94426371622146e-06	0.000144167975910296
GG6039|c6_g1	-3.87170922999132	1.68300449101445	46.5340453661871	1.94310248950124e-08	2.39001606208653e-06
GG37974|c0_g1	-3.86764972661152	-1.73504169526057	11.6573070063121	0.00148695697873998	0.0186737679787341
GG16053|c2_g1	3.86500891407246	2.06903945601714	31.0285660364048	1.3786189468611e-06	7.77196431292947e-05
GG19600|c12_g1	-3.83327030673506	-1.00188074930021	15.8761052238461	0.000246744785246244	0.00485687638410201
GG19441|c12_g2	3.82487936555925	4.09854943639338	55.6648065417529	2.21923019859841e-09	4.19483461142421e-07
GG23084|c151_g1	3.81544675865115	1.34294846994749	27.022110436062	4.82365702769371e-06	0.000211746487486504
GG10051|c0_g1	-3.81272863452036	-1.54119120395532	12.6224340913445	0.000913298508168663	0.0129142820404245
GG11904|c20_g1	3.80448535675311	0.262057994614132	21.5360668059303	3.04937586743972e-05	0.000943324975021334
GG6931|c0_g1	-3.80064926811603	-1.42062589526541	9.65437482005288	0.00327988985086814	0.0334455090822163
GG4854|c2_g1	-3.79649525476877	1.50877372465647	26.7255763558337	5.30796515177712e-06	0.000228180368155074
GG3563|c0_g1	-3.79630692395048	-0.389232497158007	11.5139434089983	0.00145703532718326	0.0183697926218244
GG21996|c1_g3	3.77705691613162	-1.12481112608103	11.3626242541661	0.00155439612896879	0.0193318148463477
GG46221|c311_g2	3.77397926624804	5.48803536170628	38.9614298502232	1.40415841401966e-07	1.18739145885537e-05
GG32997|c7_g1	3.76807584855342	0.166878008334302	36.3112439786487	2.93335284759998e-07	2.18573048270298e-05
GG13121|c96_g1	3.76734029369162	-0.349421366915597	31.2029733683297	1.30758764792159e-06	7.45324959315306e-05
GG29020|c7_g2	-3.75287923927733	0.0916098848909249	11.5801818350431	0.00141645968081093	0.0180262024824785
GG40739|c32_g2	3.72227895424474	3.31465583850934	39.6051874979275	1.17842573811876e-07	1.02690815084133e-05
GG37067|c9_g3	-3.72033942164094	-1.01821737804436	16.2469108213206	0.000213703592414569	0.00436352521858723
GG11783|c0_g1	3.719731198037	-0.259235757698454	19.053852776389	7.43153968314544e-05	0.00189714588515015
GG37483|c133_g1	3.71887787262122	3.28247216981877	33.3240546420972	6.94206049328133e-07	4.39555539657102e-05
GG2760|c2_g1	-3.71381024420571	-0.722929364135571	13.7013936117896	0.00058594699705884	0.00939671831153561
GG15944|c7_g1	-3.7066942520445	7.7252449685437	41.2067694159329	7.66564819011919e-08	7.21834498254191e-06
GG44777|c7_g1	3.70543272397435	3.8786563479451	33.6173095170394	6.3693573791105e-07	4.1036859685412e-05
GG1384|c2_g1	3.68904966393857	3.56245108960707	11.6407651263689	0.00138039046903246	0.0176809655144083
GG8035|c0_g1	3.66613832346822	0.137781073857064	12.457402980225	0.000978353034442123	0.0135582325910532
GG8852|c2_g2	-3.66588100060492	-0.586469256432387	16.002362369674	0.000234929913399327	0.00468166146027636
GG4165|c0_g1	-3.6450293669278	2.39670808203598	25.0644779624956	9.14543871449001e-06	0.000351422710064865
GG17550|c1_g1	3.64493424201091	9.0276847015679	82.3364978088026	1.0672453253003e-11	5.96427729945539e-09
GG37067|c9_g2	-3.64134077696801	9.8098906402164	41.5819105764537	6.93954801642757e-08	6.63178293153545e-06
GG15905|c1_g1	3.637616789082	0.889557146118309	28.7187625124103	2.81284263514821e-06	0.000139594103516901
GG987|c2_g1	3.63038325109695	5.6427714977189	18.061641841648	0.000107281133007099	0.00253475862633086
GG31271|c26_g2	-3.62428732768098	-1.12764487466276	12.6357399721937	0.000908255697037593	0.0128783944863461
GG35434|c1_g1	3.62096634125813	5.43098934479635	10.6876610298824	0.00208012788196099	0.0239685555632322
GG34656|c4_g1	3.61396358739823	2.85482817290029	81.072756461736	1.33773621428344e-11	7.018200991956e-09
GG10956|c13_g1	3.61341214941162	1.59453393572981	58.4947965791763	1.18037601810017e-09	2.50776250390917e-07
GG31122|c80_g4	-3.60614761629729	1.26956581858734	77.3542928243783	2.63614286907514e-11	1.14753065748592e-08
GG25683|c0_g2	3.60077657988032	1.24272016777542	19.559871678252	6.17801732782251e-05	0.00164578540358895
GG987|c1_g1	3.59145819569411	2.87712903041629	18.291022624982	9.84934780259531e-05	0.00236632882206839
